,Iteration,Exploitability
0,2,0.2930555555555553
1,3,0.19537037037037042
2,5,0.11805555555555558
3,9,0.06558641975308666
4,17,0.0347222222222221
5,33,0.01788720538720545
6,65,0.009081196581196771
7,129,0.004575796726959069
8,257,0.002296800691742318
9,513,0.001150638943036686
10,1025,0.0005758807588076564
11,2049,0.00028808090667520325
12,4097,0.00014407561088058962
13,8193,7.204659804416202e-05
14,16385,3.602549757575346e-05
